"year","month","tmean","tmin","tmax","precip"
"1991","11",9.32300090789795,2.21499991416931,16.4330005645752,25.7959995269775
"1991","12",8.05000019073486,1.05799996852875,15.043999671936,80.302001953125
"1992","01",5.90800046920776,0.0850000008940697,11.7320003509521,111.144996643066
"1992","02",7.79900026321411,1.23000001907349,14.3680000305176,56.0349998474121
"1992","03",9.90000057220459,2.55200004577637,17.2490005493164,91.234001159668
"1992","04",15.0570011138916,8.04899978637695,22.0659999847412,53.9630012512207
"1992","05",17.5,11.3450002670288,23.6569995880127,86.5979995727539
"1992","06",22.1260013580322,16.8689994812012,27.3859996795654,190.52099609375
"1992","07",26.9220008850098,21.3290004730225,32.5169982910156,81.5979995727539
"1992","08",23.6000003814697,18.6949996948242,28.5060005187988,117.685997009277
"1992","09",22.238000869751,17.011999130249,27.4650001525879,45.6870002746582
"1992","10",14.452000617981,7.72900009155273,21.1760005950928,120.776000976562
"1992","11",10.9020004272461,5.45800018310547,16.3479995727539,157.966003417969
"1992","12",5.51600027084351,0.119999997317791,10.914999961853,67.8059997558594
"1993","01",6.25900030136108,0.952000021934509,11.5670003890991,120.779998779297
"1993","02",4.76500034332275,-1.78400003910065,11.3140001296997,55.4410018920898
"1993","03",8.51000022888184,2.24900007247925,14.7729997634888,164.501998901367
"1993","04",13.9320011138916,6.625,21.2399997711182,119.34700012207
"1993","05",20.693000793457,14.3219995498657,27.0650005340576,90.1039962768555
"1993","06",24.6260013580322,18.2490005493164,31.0030002593994,20.0480003356934
"1993","07",28.0800018310547,21.8719997406006,34.2900009155273,74.7119979858398
"1993","08",25.5420017242432,19.5769996643066,31.5090007781982,62.507999420166
"1993","09",23.101001739502,17.0429992675781,29.1609992980957,109.958999633789
"1993","10",15.1860008239746,8.82900047302246,21.5440006256104,99.568000793457
"1993","11",10.5500001907349,3.89000010490417,17.2119998931885,76.2109985351562
"1993","12",4.53200006484985,-1.42999994754791,10.4940004348755,84.838996887207
"1994","01",2.74200010299683,-3.3529999256134,8.83600044250488,101.831001281738
"1994","02",6.30700016021729,-0.160999998450279,12.7740001678467,87.1309967041016
"1994","03",11.2680006027222,4.44099998474121,18.0960006713867,148.272994995117
"1994","04",17.3010005950928,9.86400032043457,24.738000869751,31.4589996337891
"1994","05",17.9630012512207,11.2799997329712,24.6480007171631,81.2630004882812
"1994","06",25.1670017242432,19.6520004272461,30.6830005645752,100.01000213623
"1994","07",26.7030010223389,21.7889995574951,31.6189994812012,125.15299987793
"1994","08",24.0480003356934,18.6879997253418,29.4099998474121,128.156005859375
"1994","09",20.5180015563965,14.7239999771118,26.3139991760254,63.6609992980957
"1994","10",14.8810005187988,8.4370002746582,21.326000213623,121.646003723145
"1994","11",12.5160007476807,5.64400005340576,19.3889999389648,44.5890007019043
"1994","12",8.34800052642822,2.72699999809265,13.9709997177124,30.2980003356934
"1995","01",5.64500045776367,0.157000005245209,11.1339998245239,134.38200378418
"1995","02",4.58500003814697,-1.0440000295639,10.2150001525879,137.375
"1995","03",11.3400001525879,4.22800016403198,18.4529991149902,98.1809997558594
"1995","04",15.9160003662109,8.6870002746582,23.1450004577637,33.4169998168945
"1995","05",20.113000869751,13.9729995727539,26.253999710083,90.7839965820312
"1995","06",23.1660003662109,18.2469997406006,28.0869998931885,258.510009765625
"1995","07",26.4990005493164,20.8689994812012,32.1310005187988,73.495002746582
"1995","08",26.3340015411377,20.8099994659424,31.8600006103516,123.740997314453
"1995","09",21.1950016021729,16.3020000457764,26.0890007019043,89.7480010986328
"1995","10",17.2360000610352,10.8979997634888,23.5750007629395,247.160995483398
"1995","11",8.07299995422363,1.91999995708466,14.2270002365112,123.339996337891
"1995","12",3.51600027084351,-2.60500001907349,9.63899993896484,44.4529991149902
"1996","01",3.40100026130676,-1.89800000190735,8.70199966430664,120.611000061035
"1996","02",5.60400009155273,-0.381999999284744,11.5900001525879,67.015998840332
"1996","03",7.65900039672852,1.60000002384186,13.7189998626709,92.056999206543
"1996","04",15.2030010223389,8.69699954986572,21.7110004425049,104.851997375488
"1996","05",20.2280006408691,13.9219999313354,26.5359992980957,102.259002685547
"1996","06",24.6450004577637,18.8700008392334,30.4200000762939,77.8280029296875
"1996","07",25.9600009918213,20.8250007629395,31.0949993133545,155.731002807617
"1996","08",23.9990005493164,19.1700000762939,28.8290004730225,109.112998962402
"1996","09",21.730001449585,16.3360004425049,27.1240005493164,309.292999267578
"1996","10",15.9850006103516,9.82199954986572,22.1490001678467,94.0960006713867
"1996","11",7.80600023269653,1.7150000333786,13.8970003128052,87.9789962768555
"1996","12",7.32400035858154,1.26499998569489,13.3859996795654,87.1719970703125
"1997","01",5.2180004119873,-0.587999999523163,11.0249996185303,79.7320022583008
"1997","02",8.10599994659424,2.14599990844727,14.0679998397827,75.1880035400391
"1997","03",12.8440008163452,5.59299993515015,20.0970001220703,87.2050018310547
"1997","04",13.4120006561279,6.66599988937378,20.1609992980957,135.244995117188
"1997","05",18.0790004730225,10.8120002746582,25.3479995727539,53.6240005493164
"1997","06",22.1410007476807,16.4009990692139,27.8819999694824,103.66300201416
"1997","07",26.6990013122559,20.8889999389648,32.5110015869141,124.723999023438
"1997","08",24.5460014343262,18.3290004730225,30.7630004882812,32.7089996337891
"1997","09",21.7850017547607,16.1340007781982,27.4360008239746,68.1370010375977
"1997","10",15.9000005722046,9.59200000762939,22.2089996337891,75.7279968261719
"1997","11",8.67100048065186,2.67000007629395,14.673999786377,89.1139984130859
"1997","12",5.57000017166138,0.0860000029206276,11.0550003051758,86.8809967041016
"1998","01",7.13800048828125,2.07699990272522,12.2019996643066,209.320007324219
"1998","02",7.65900039672852,2.14299988746643,13.1770000457764,137.432998657227
"1998","03",10.3730001449585,4.41599988937378,16.3320007324219,188.828994750977
"1998","04",15.5050010681152,9.18599987030029,21.826000213623,91.4850006103516
"1998","05",20.8560009002686,15.1149997711182,26.5990009307861,98.806999206543
"1998","06",25.052001953125,19.2959995269775,30.8090000152588,69.6179962158203
"1998","07",26.6080017089844,20.92799949646,32.2900009155273,119.579002380371
"1998","08",25.2860012054443,19.7159996032715,30.8570003509521,93.838996887207
"1998","09",23.5540008544922,17.4599990844727,29.6490001678467,82.875
"1998","10",16.3819999694824,9.57199954986572,23.1940002441406,57.8950004577637
"1998","11",10.8040008544922,3.98499989509583,17.625,61.5800018310547
